meanSpeed,meanWaitingTime,speedFactor
11.3,11.2002,0.18833333333333335
21.0,4.4582,0.35
6.1,24.8346,0.10166666666666666
10.4,15.149399999999998,0.17333333333333334
11.9,17.301399999999997,0.19833333333333333
12.7,17.0316,0.21166666666666664
10.8,11.587800000000001,0.18000000000000002
5.5,21.424599999999998,0.09166666666666666
6.8,11.4032,0.11333333333333333
7.1,18.7134,0.11833333333333333
9.1,13.501000000000001,0.15166666666666667
11.0,13.283000000000001,0.18333333333333332
8.2,19.1496,0.13666666666666666
8.0,28.3942,0.13333333333333333
2.8,45.142,0.04666666666666666
6.1,28.808000000000003,0.10166666666666666
19.0,9.3468,0.31666666666666665
10.4,5.7669999999999995,0.17333333333333334
2.2,67.0332,0.03666666666666667
6.0,10.6344,0.1
4.0,17.3542,0.06666666666666667
23.6,4.279599999999999,0.39333333333333337
14.0,16.2758,0.23333333333333334
9.2,12.492799999999999,0.15333333333333332
21.0,1.5728,0.35
17.6,6.1646,0.29333333333333333
26.3,5.303599999999999,0.43833333333333335
23.0,12.550999999999998,0.38333333333333336
9.8,10.151800000000001,0.16333333333333336
11.4,26.256800000000002,0.19
6.9,13.969199999999999,0.115
7.1,13.052200000000001,0.11833333333333333
6.9,13.6084,0.115
21.5,11.442799999999998,0.35833333333333334
7.9,14.3982,0.13166666666666668
7.3,16.5032,0.12166666666666666
16.9,18.904799999999998,0.2816666666666666
11.0,7.1602,0.18333333333333332
15.4,15.447400000000002,0.25666666666666665
11.3,8.2072,0.18833333333333335
11.3,5.0434,0.18833333333333335
9.0,12.570400000000001,0.15
9.0,19.6036,0.15
9.4,14.9146,0.15666666666666668
12.7,1.9941999999999998,0.21166666666666664
13.4,7.9136,0.22333333333333333
9.7,4.922,0.16166666666666665
9.0,9.2168,0.15
13.2,6.4916,0.22
14.7,1.0568,0.245
16.6,6.663400000000001,0.27666666666666667
14.9,13.3608,0.24833333333333335
19.9,3.6468,0.33166666666666667
18.6,9.312000000000001,0.31
21.1,3.9854,0.3516666666666667
11.2,7.8394,0.18666666666666665
6.1,15.9066,0.10166666666666666
1.3,72.2746,0.021666666666666667
2.6,61.1334,0.043333333333333335
5.0,22.843400000000003,0.08333333333333333
4.7,70.50619999999999,0.07833333333333334
21.6,4.460799999999999,0.36000000000000004
20.3,5.645199999999999,0.3383333333333333
30.0,3.7108,0.5
11.4,14.9024,0.19
11.4,11.073599999999999,0.19
13.7,9.0012,0.22833333333333333
22.6,5.667,0.3766666666666667
19.9,7.452,0.33166666666666667
17.4,10.614999999999998,0.29
13.8,19.9412,0.23
14.2,6.337200000000001,0.23666666666666666
12.8,21.7312,0.21333333333333335
13.5,20.3478,0.225
17.0,8.472000000000001,0.2833333333333333
9.5,2.5688,0.15833333333333333
9.1,2.782,0.15166666666666667
13.9,12.1868,0.23166666666666666
20.7,10.942600000000002,0.345
29.4,1.9282,0.49
28.8,3.008,0.48000000000000004
9.2,17.550631578947364,0.4842105263157894
16.3,3.697636363636363,0.740909090909091
22.6,7.8976,0.3766666666666667
24.8,5.747199999999999,0.41333333333333333
22.1,5.6892,0.36833333333333335
20.6,7.3634,0.3433333333333334
17.4,11.5624,0.29
12.1,15.4208,0.20166666666666666
2.5,97.6404,0.041666666666666664
8.3,21.4078,0.13833333333333334
17.4,10.0178,0.29
20.2,14.9592,0.33666666666666667
22.3,6.504599999999999,0.3716666666666667
28.4,7.0492,0.47333333333333333
30.0,1.7614,0.5
20.6,7.7004,0.3433333333333334
13.1,6.3919999999999995,0.21833333333333332
3.4,45.2138,0.056666666666666664
13.9,9.4452,0.23166666666666666
10.3,14.096,0.1716666666666667
18.5,10.409199999999998,0.30833333333333335
15.2,4.8664,0.2533333333333333
23.4,4.9986,0.38999999999999996
22.7,2.1834,0.3783333333333333
13.4,5.5126,0.22333333333333333
30.7,1.3147999999999997,0.5116666666666666
28.6,1.8920000000000001,0.4766666666666667
18.8,2.3489999999999998,0.31333333333333335
26.5,3.0568,0.44166666666666665
23.0,4.5376,0.38333333333333336
25.1,3.6800000000000006,0.41833333333333333
25.1,2.8492,0.41833333333333333
22.1,1.9011999999999998,0.36833333333333335
24.7,3.1113999999999997,0.4116666666666667
12.6,9.6668,0.21
10.1,12.4024,0.16833333333333333
13.9,9.934999999999999,0.23166666666666666
17.2,28.5304,0.2866666666666667
11.4,14.5714,0.19
9.1,7.640000000000001,0.5055555555555555
5.5,21.05,0.3055555555555556
5.5,29.796,0.3055555555555556
17.4,5.3436,0.29
24.1,3.8189999999999995,0.40166666666666667
13.0,20.6552,0.21666666666666667
11.2,20.6224,0.18666666666666665
14.8,11.320599999999999,0.24666666666666667
17.4,3.9593999999999996,0.29
17.0,6.0316,0.2833333333333333
17.3,13.0122,0.28833333333333333
9.7,38.544799999999995,0.16166666666666665
12.0,2.3538,0.2
11.5,2.1646,0.19166666666666668
37.1,2.4726,0.6183333333333334
41.4,2.1331999999999995,0.69
38.8,2.1928,0.6466666666666666
5.9,5.0674,0.09833333333333334
38.6,2.6504000000000003,0.6433333333333333
38.7,2.5924000000000005,0.645
40.9,2.6159999999999997,0.6816666666666666
37.5,3.224199999999999,0.625
7.9,3.4907999999999997,0.13166666666666668
30.0,6.0396,0.5
25.4,11.4726,0.4233333333333333
14.3,4.805199999999999,0.23833333333333334
30.1,1.8119999999999998,0.5016666666666667
29.1,2.9871999999999996,0.48500000000000004
20.2,7.2956,0.33666666666666667
18.4,4.7764,0.30666666666666664
15.3,5.1472,0.255
37.9,1.3043999999999998,0.6316666666666666
35.7,0.9422000000000001,0.5950000000000001
33.9,0.9052000000000002,0.565
30.9,2.2312,0.515
14.5,14.9788,0.24166666666666667
19.1,8.7848,0.31833333333333336
34.7,1.2218,0.5783333333333334
34.1,2.272,0.5683333333333334
38.6,4.163600000000001,0.6433333333333333
19.8,0.0,1.1
19.8,0.0,1.1
18.6,0.0,1.0333333333333334
26.7,0.0,1.4833333333333334
18.0,0.004000000000001336,1.0
20.0,0.0,1.1111111111111112
12.4,3.9800000000000004,0.6888888888888889
39.9,0.0,2.216666666666667
44.3,0.0,2.461111111111111
39.1,1.3417999999999997,0.6516666666666667
43.0,1.5611999999999995,0.7166666666666667
43.6,1.4178000000000006,0.7266666666666667
41.0,1.1616,0.6833333333333333
24.8,0.752,0.41333333333333333
25.4,1.3035999999999999,0.4233333333333333
12.3,2.2129999999999996,0.20500000000000002
25.0,2.0982000000000003,0.4166666666666667
27.4,1.6995999999999998,0.45666666666666667
28.6,1.4812,0.4766666666666667
28.1,1.9995999999999996,0.4683333333333334
26.3,2.3518,0.43833333333333335
26.7,22.496799999999997,0.445
16.1,13.177399999999999,0.26833333333333337
15.1,2.9552000000000005,0.25166666666666665
16.2,8.3628,0.26999999999999996
16.2,2.2898,0.26999999999999996
11.3,16.517,0.18833333333333335
11.3,12.080599999999999,0.18833333333333335
12.0,2.9994,0.2
12.0,4.92,0.2
9.6,4.795,0.16
9.6,12.337399999999999,0.16
17.8,5.358,0.2966666666666667
13.9,7.014599999999999,0.23166666666666666
6.6,6.74,0.36666666666666664
11.9,10.262,0.6611111111111111
21.6,0.0,1.2000000000000002
25.5,0.0,1.4166666666666667
5.7,8.192,0.31666666666666665
11.5,37.2668,0.19166666666666668
32.8,5.0802,0.5466666666666666
30.2,6.910200000000001,0.5033333333333333
9.9,19.2868,0.165
16.1,11.0388,0.26833333333333337
30.3,1.5593999999999997,0.505
28.0,3.6317999999999997,0.4666666666666667
26.8,0.5976000000000001,0.44666666666666666
9.8,35.0718,0.16333333333333336
19.1,13.148200000000001,0.31833333333333336
18.4,4.6334,0.30666666666666664
25.4,0.5433999999999999,0.4233333333333333
24.7,6.400599999999999,0.4116666666666667
33.0,0.0,1.8333333333333333
16.2,11.676800000000002,0.26999999999999996
34.8,0.0,1.7399999999999998
34.8,0.0,1.7399999999999998
63.0,0.0,3.3157894736842106
32.0,0.0,1.4545454545454546
32.0,0.0,1.6
32.0,0.0,1.7777777777777777
32.0,0.0,1.7777777777777777
74.0,0.0,4.111111111111111
36.0,2.6843999999999992,0.6
23.0,0.0,1.2777777777777777
32.0,0.0,1.28
32.0,0.0,1.7777777777777777
39.8,0.0,2.211111111111111
39.8,0.0,1.5919999999999999
29.9,1.6104,0.4983333333333333
12.0,2.3120000000000003,0.6666666666666666
23.5,8.657200000000001,0.39166666666666666
9.6,7.5242,0.16
22.4,0.0,1.2444444444444445
28.8,0.0,1.5157894736842106
28.8,0.0,1.5157894736842106
28.8,6.9342,0.48000000000000004
35.2,7.389800000000001,0.5866666666666667
9.7,5.597999999999999,0.5388888888888889
12.9,9.4454,0.215
14.7,3.9811999999999994,0.245
29.0,1.3118,0.48333333333333334
6.1,36.4074,0.10166666666666666
29.0,1.5173999999999999,0.48333333333333334
29.0,1.1184,0.48333333333333334
29.0,1.1062,0.48333333333333334
14.1,8.483,0.235
18.7,4.2172,0.31166666666666665
18.1,1.5516,0.3016666666666667
14.6,3.8178,0.24333333333333332
10.6,3.6634,0.17666666666666667
29.0,0.0,1.6111111111111112
29.0,0.0,1.6111111111111112
24.7,3.5900000000000003,0.4116666666666667
15.9,2.799,0.265
19.0,5.670800000000001,0.31666666666666665
14.6,6.7494,0.24333333333333332
12.6,5.7448,0.21
23.3,1.5581999999999998,0.38833333333333336
22.5,1.7558,0.375
17.7,2.0386,0.295
17.7,4.2296,0.295
15.1,1.2277999999999998,0.25166666666666665
15.1,4.557,0.25166666666666665
14.6,7.946,0.24333333333333332
14.6,3.2279999999999998,0.24333333333333332
24.6,2.3550000000000004,0.41000000000000003
12.6,4.0694,0.21
24.6,2.0010000000000003,0.41000000000000003
22.2,2.6670000000000007,0.37
20.3,3.8478000000000003,0.3383333333333333
20.2,5.2284,0.33666666666666667
15.9,5.930400000000001,0.265
15.9,4.6308,0.265
5.2,32.186,0.08666666666666667
23.7,2.936,0.39499999999999996
10.6,19.502000000000002,0.17666666666666667
16.0,0.7659999999999991,0.8888888888888888
14.3,8.8216,0.23833333333333334
18.1,4.524,0.3016666666666667
15.0,2.4248,0.25
9.6,10.6726,0.16
8.8,5.7306,0.14666666666666667
8.8,14.0202,0.14666666666666667
5.3,16.2738,0.08833333333333333
11.1,10.570400000000001,0.185
24.7,3.7224,0.4116666666666667
11.8,8.5824,0.19666666666666668
15.0,5.0908,0.25
2.6,10.1768,0.043333333333333335
8.4,3.5498,0.14
5.6,19.482,0.09333333333333332
5.5,4.3062000000000005,0.09166666666666666
18.0,12.3974,0.3
14.3,13.856800000000002,0.23833333333333334
22.6,1.9166,0.3766666666666667
23.0,5.7452000000000005,0.38333333333333336
11.3,7.374,0.18833333333333335
22.2,3.8812,0.37
16.9,2.9431999999999996,0.2816666666666666
10.5,18.3986,0.175
21.1,10.229800000000001,0.3516666666666667
23.1,0.5055999999999999,0.385
16.8,6.3062000000000005,0.28
17.6,3.25,0.29333333333333333
19.6,11.587599999999998,0.3266666666666667
17.7,9.5298,0.295
7.9,27.8616,0.13166666666666668
12.9,16.576,0.215
22.7,2.6576000000000004,0.3783333333333333
22.6,3.4456,0.3766666666666667
11.1,22.962000000000003,0.185
12.4,8.2882,0.20666666666666667
14.6,1.811,0.24333333333333332
14.6,2.2190000000000003,0.24333333333333332
17.8,2.168,0.2966666666666667
6.0,8.2714,0.1
20.4,1.6689999999999998,0.33999999999999997
11.4,15.9946,0.19
3.6,48.889399999999995,0.060000000000000005
16.6,3.3064,0.27666666666666667
6.0,11.456800000000001,0.1
19.9,4.4106,0.33166666666666667
22.3,12.820799999999998,0.3716666666666667
16.8,2.5604,0.28
22.0,1.5774000000000001,0.36666666666666664
16.8,4.859,0.28
16.8,3.9295999999999998,0.28
17.9,5.5968,0.2983333333333333
3.8,32.410799999999995,0.06333333333333332
16.8,2.3777999999999997,0.28
18.0,6.605599999999999,0.3
9.8,10.9358,0.16333333333333336
19.8,1.0132,0.33
19.9,2.4066,0.33166666666666667
19.8,3.2988,0.33
18.0,5.3562,0.3
21.5,1.9382,0.35833333333333334
16.3,1.4512,0.27166666666666667
13.5,3.2276000000000002,0.225
9.4,4.440799999999999,0.15666666666666668
14.8,6.8156,0.24666666666666667
37.0,2.2668000000000004,0.6166666666666667
24.7,2.5131999999999994,0.4116666666666667
26.3,2.2993999999999994,0.43833333333333335
16.4,3.8859999999999997,0.2733333333333333
19.7,2.1872,0.3283333333333333
19.5,2.1928,0.325
15.0,11.8038,0.25
25.0,2.4196,0.4166666666666667
4.5,21.0274,0.075
6.2,38.4004,0.10333333333333333
14.1,6.3746,0.235
11.7,7.3702000000000005,0.19499999999999998
14.4,11.717600000000001,0.24000000000000002
16.0,6.5346,0.26666666666666666
11.9,18.476,0.19833333333333333
11.1,11.6686,0.185
13.9,13.062000000000001,0.23166666666666666
6.8,50.393,0.11333333333333333
23.7,7.389400000000001,0.39499999999999996
26.2,6.586599999999999,0.43666666666666665
25.1,8.319,0.41833333333333333
27.0,10.281600000000003,0.45
6.4,12.641,0.10666666666666667
1.1,170.906,0.061111111111111116
20.6,2.9981999999999998,0.3433333333333334
18.4,3.4627999999999997,0.30666666666666664
21.7,1.4602,0.36166666666666664
12.6,14.3416,0.21
12.6,8.1346,0.21
11.6,8.834200000000001,0.19333333333333333
11.3,6.8226,0.18833333333333335
11.2,15.1322,0.18666666666666665
21.8,2.2762000000000002,0.36333333333333334
13.6,5.8828,0.22666666666666666
8.8,14.7858,0.14666666666666667
14.5,4.5276,0.24166666666666667
12.7,12.4114,0.21166666666666664
12.9,3.2432,0.215
12.6,3.1172000000000004,0.21
12.8,3.2516,0.21333333333333335
11.0,8.7774,0.18333333333333332
12.7,4.0054,0.21166666666666664
16.1,12.363600000000002,0.26833333333333337
6.0,40.435,0.1
15.7,6.065600000000001,0.26166666666666666
15.9,8.4954,0.265
8.5,8.8852,0.14166666666666666
10.3,13.940399999999999,0.1716666666666667
3.6,49.7592,0.060000000000000005
15.2,10.466,0.2533333333333333
19.6,7.5036000000000005,0.3266666666666667
10.3,12.6068,0.1716666666666667
10.0,24.271,0.16666666666666666
30.0,1.0857999999999999,0.5
9.2,10.9386,0.15333333333333332
5.1,19.282,0.08499999999999999
9.6,8.977,0.16
11.0,11.738800000000001,0.18333333333333332
3.9,61.88940000000001,0.065
10.9,10.3094,0.18166666666666667
15.3,4.1053999999999995,0.255
8.8,18.6504,0.14666666666666667
14.9,4.461600000000001,0.24833333333333335
10.9,3.8790000000000004,0.18166666666666667
6.3,18.924599999999998,0.105
15.2,2.5705999999999998,0.2533333333333333
15.2,2.622,0.2533333333333333
15.2,6.657,0.2533333333333333
16.0,5.29,0.26666666666666666
17.2,1.228,0.2866666666666667
13.5,15.7576,0.225
13.5,2.8228,0.225
13.5,3.0088,0.225
15.2,3.3576,0.2533333333333333
15.4,2.9086,0.25666666666666665
8.0,11.1176,0.13333333333333333
11.8,5.611800000000001,0.19666666666666668
11.8,3.4275999999999995,0.19666666666666668
8.0,6.2388,0.13333333333333333
8.1,9.322199999999999,0.13499999999999998
4.7,26.548,0.07833333333333334
5.9,26.3706,0.09833333333333334
6.3,15.9378,0.105
9.3,3.46,0.155
9.3,18.424200000000003,0.155
5.8,31.8522,0.09666666666666666
10.5,9.4858,0.175
11.1,7.875,0.185
11.1,7.8598,0.185
10.6,8.8356,0.17666666666666667
10.6,7.511800000000001,0.17666666666666667
16.3,2.8234,0.27166666666666667
17.5,3.8931999999999998,0.2916666666666667
19.0,4.2298,0.31666666666666665
24.0,2.2448,0.4
8.0,15.245600000000001,0.13333333333333333
20.7,4.6554,0.345
46.0,0.0,2.5555555555555554
25.8,2.4978,0.43
25.8,2.332,0.43
18.5,3.7339999999999995,0.30833333333333335
16.9,7.2646,0.2816666666666666
20.0,15.8322,0.3333333333333333
15.1,4.2094,0.25166666666666665
25.4,5.0024,0.4233333333333333
22.6,0.0,1.2555555555555555
28.4,0.4502,0.47333333333333333
26.7,1.7588,0.445
10.7,9.7896,0.17833333333333332
18.4,4.505,0.30666666666666664
6.1,32.2732,0.10166666666666666
28.6,4.096,0.4766666666666667
11.8,3.3901999999999997,0.19666666666666668
8.9,26.3254,0.14833333333333334
11.4,11.381800000000002,0.19
8.8,22.331,0.14666666666666667
15.4,4.7018,0.25666666666666665
15.4,2.3125999999999998,0.25666666666666665
13.9,8.2092,0.23166666666666666
14.7,7.693999999999999,0.245
13.4,5.8622,0.22333333333333333
11.3,8.7202,0.18833333333333335
13.9,4.492799999999999,0.23166666666666666
15.0,5.114800000000001,0.25
10.4,6.7616,0.17333333333333334
16.7,6.6882,0.2783333333333333
14.3,9.0394,0.23833333333333334
15.4,3.7862,0.25666666666666665
22.7,1.5973999999999997,0.3783333333333333
21.7,3.8491999999999997,0.36166666666666664
4.6,14.7436,0.07666666666666666
7.2,12.884,0.12000000000000001
14.9,1.7644000000000002,0.24833333333333335
12.3,15.9382,0.20500000000000002
19.2,5.091200000000001,0.32
13.5,5.340199999999999,0.225
13.5,3.6193999999999997,0.225
13.5,5.0922,0.225
12.2,14.6856,0.2033333333333333
30.3,38.904399999999995,0.505
23.7,6.695200000000001,0.39499999999999996
6.7,20.033,0.11166666666666666
15.1,6.095000000000001,0.25166666666666665
15.0,3.9827999999999992,0.25
15.0,4.2902000000000005,0.25
15.0,3.6766000000000005,0.25
15.0,11.328999999999999,0.25
14.9,4.6182,0.24833333333333335
14.9,1.8106,0.24833333333333335
14.9,1.8182,0.24833333333333335
16.7,5.8918,0.2783333333333333
2.6,38.219,0.043333333333333335
14.9,2.3213999999999997,0.24833333333333335
13.2,14.483799999999999,0.22
46.2,1.266,0.77
14.7,2.1902,0.245
16.1,1.1412,0.26833333333333337
19.3,16.964999999999996,0.32166666666666666
22.7,0.0,1.261111111111111
22.7,2.429840000000002,0.9079999999999999
22.6,15.0506,0.3766666666666667
12.0,10.8796,0.2
5.3,36.6078,0.08833333333333333
10.7,2.5662000000000003,0.17833333333333332
5.7,16.98,0.31666666666666665
5.7,16.764000000000003,0.31666666666666665
18.0,10.0976,0.3
24.0,3.7706,0.4
18.2,8.6562,0.30333333333333334
7.8,11.8798,0.13
9.1,11.2924,0.15166666666666667
7.6,7.2806,0.12666666666666665
9.2,3.0158,0.15333333333333332
11.3,1.8989999999999998,0.18833333333333335
17.3,5.069599999999999,0.28833333333333333
14.1,4.9834,0.235
2.2,103.88600000000001,0.03666666666666667
10.8,34.628,0.18000000000000002
5.6,12.9578,0.09333333333333332
7.2,28.220000000000002,0.12000000000000001
20.0,3.3256000000000006,0.3333333333333333
18.5,8.3522,0.30833333333333335
9.8,19.1928,0.16333333333333336
14.7,9.0078,0.245
12.9,7.082599999999999,0.215
8.9,15.6074,0.14833333333333334
19.8,6.3256,0.33
14.7,7.3456,0.245
6.8,25.764400000000002,0.11333333333333333
14.1,9.4954,0.235
13.7,10.071000000000002,0.22833333333333333
11.9,16.7512,0.19833333333333333
12.9,10.256,0.215
14.1,8.9334,0.235
25.6,1.9125999999999999,0.4266666666666667
26.0,3.3190000000000004,0.43333333333333335
10.3,10.5366,0.1716666666666667
31.0,1.9577999999999998,0.5166666666666667
10.1,17.8946,0.16833333333333333
11.1,2.9188,0.185
11.7,11.9478,0.19499999999999998
6.4,23.321,0.10666666666666667
8.7,4.1468,0.145
30.0,1.485,0.5
9.6,4.9121999999999995,0.16
12.8,15.6518,0.21333333333333335
12.3,3.3788,0.20500000000000002
10.9,6.013999999999999,0.18166666666666667
14.7,14.887599999999999,0.245
11.0,17.2072,0.18333333333333332
12.1,18.525599999999997,0.20166666666666666
13.2,8.620199999999999,0.22
15.0,1.4418,0.25
28.4,7.663,0.47333333333333333
23.0,3.8931999999999993,0.38333333333333336
27.5,9.0242,0.4583333333333333
10.0,14.960799999999999,0.16666666666666666
21.5,2.9338000000000006,0.35833333333333334
9.5,2.7206,0.15833333333333333
14.7,11.0698,0.245
14.8,9.6362,0.24666666666666667
16.3,8.2426,0.27166666666666667
15.2,3.3688,0.2533333333333333
4.2,40.8088,0.07
16.2,3.3311999999999995,0.26999999999999996
18.9,2.0141999999999998,0.315
16.0,5.814399999999999,0.26666666666666666
11.8,8.7052,0.19666666666666668
23.7,7.5136,0.39499999999999996
6.9,32.637,0.115
9.2,4.775399999999999,0.15333333333333332
20.2,0.9878,0.33666666666666667
18.1,5.545599999999999,0.3016666666666667
8.1,25.0134,0.13499999999999998
23.5,0.9282,0.39166666666666666
6.4,5.0594,0.10666666666666667
16.8,1.303,0.28
12.8,10.178799999999999,0.21333333333333335
12.6,7.6168000000000005,0.21
32.4,0.0,1.3499999999999999
21.1,0.0,1.1722222222222223
12.2,17.5184,0.2033333333333333
5.2,28.743,0.08666666666666667
22.0,0.8260000000000001,0.36666666666666664
11.8,16.3114,0.19666666666666668
9.0,4.7172,0.15
22.0,7.5446,0.36666666666666664
21.3,7.027400000000002,0.35500000000000004
21.7,7.486600000000001,0.36166666666666664
15.1,5.348999999999999,0.25166666666666665
23.1,0.5334,0.385
12.7,17.4052,0.21166666666666664
30.0,0.6386000000000001,0.5
17.8,23.254800000000003,0.2966666666666667
19.5,3.6559999999999997,0.325
11.6,2.9912,0.19333333333333333
11.0,17.6076,0.18333333333333332
15.5,7.625599999999999,0.25833333333333336
14.4,17.9724,0.24000000000000002
11.8,18.3072,0.19666666666666668
19.6,6.799199999999999,0.3266666666666667
20.4,0.9655999999999999,0.33999999999999997
2.4,89.1784,0.04
30.0,0.7009999999999998,0.5
11.2,5.699,0.18666666666666665
11.2,10.5074,0.18666666666666665
13.1,12.2696,0.21833333333333332
10.8,7.068,0.18000000000000002
7.7,12.7118,0.12833333333333333
5.7,21.177599999999998,0.095
13.6,48.6878,0.22666666666666666
16.1,1.2662,0.26833333333333337
14.1,25.032799999999998,0.235
22.2,19.6916,0.37
27.3,2.0732,0.455
29.3,3.3312,0.48833333333333334
25.5,7.2224,0.425
9.8,12.6854,0.16333333333333336
17.8,0.6901999999999999,0.2966666666666667
17.8,0.549,0.2966666666666667
8.8,3.439,0.14666666666666667
21.6,1.0501999999999998,0.36000000000000004
3.4,55.3642,0.056666666666666664
14.4,19.252000000000002,0.24000000000000002
27.2,0.7547999999999998,0.4533333333333333
33.4,4.0116,0.5566666666666666
29.3,2.9421999999999997,0.48833333333333334
13.3,25.575000000000003,0.22166666666666668
16.3,21.946199999999997,0.27166666666666667
13.2,39.010000000000005,0.22
22.1,15.8346,0.36833333333333335
19.5,20.381999999999998,0.325
17.3,22.822400000000002,0.28833333333333333
13.4,16.262,0.22333333333333333
20.2,6.2026,0.33666666666666667
27.4,5.658399999999999,0.45666666666666667
28.8,0.0,1.6
28.8,0.0,1.5157894736842106
19.8,3.4042000000000003,0.33
38.1,0.0,2.1166666666666667
55.3,0.8440000000000012,0.9216666666666666
30.0,0.0,1.1538461538461537
30.0,0.0,1.2
26.9,1.433,0.4483333333333333
3.9,27.761999999999997,0.21666666666666667
26.3,4.2156,0.43833333333333335
31.0,0.0,1.7222222222222223
16.0,4.012,0.26666666666666666
22.6,3.1654,0.3766666666666667
10.2,16.8778,0.16999999999999998
40.7,1.2566000000000002,0.6783333333333333
48.3,0.0,1.7888888888888888
30.0,0.7864,0.5
12.9,1.4528,0.215
2.6,50.952,0.14444444444444446
27.0,0.0,1.5
16.5,0.5499999999999998,0.9166666666666666
10.9,5.618600000000001,0.18166666666666667
31.7,5.661100000000001,0.7925
3.3,51.9114,0.055
11.0,4.8434,0.18333333333333332
35.4,0.8507999999999998,0.59
37.0,6.194000000000001,0.6166666666666667
18.1,0.8452,0.3016666666666667
14.7,3.9292,0.245
19.5,1.7942,0.325
15.5,2.6384,0.25833333333333336
36.9,0.0,1.9421052631578946
5.0,6.238000000000001,0.2777777777777778
69.0,0.0,3.8333333333333335
14.0,13.331399999999999,0.23333333333333334
15.1,16.1906,0.25166666666666665
11.0,11.7644,0.18333333333333332
7.6,48.0768,0.12666666666666665
16.0,11.296800000000001,0.26666666666666666
30.3,0.0,1.212
16.1,0.8912,0.26833333333333337
12.7,9.0046,0.21166666666666664
48.9,0.0,2.445
27.0,2.8322,0.45
23.0,2.716000000000001,0.8846153846153846
17.0,2.0086,0.2833333333333333
14.3,0.6520000000000006,0.7944444444444445
22.7,8.950400000000002,0.3783333333333333
1.0,33.220800000000004,0.016666666666666666
23.2,11.2986,0.38666666666666666
15.5,1.5488,0.25833333333333336
12.9,4.485263157894737,0.6789473684210526
5.8,39.0668,0.09666666666666666
17.4,35.267799999999994,0.29
47.7,0.0,2.3850000000000002
7.8,45.1184,0.13
15.5,1.7807999999999997,0.25833333333333336
52.3,0.0,2.9055555555555554
34.9,0.8995999999999997,0.5816666666666667
15.9,2.6138000000000003,0.265
16.9,0.39999999999999947,0.9388888888888888
17.7,7.3904000000000005,0.295
19.9,2.1304,0.33166666666666667
35.5,0.0,1.868421052631579
17.5,14.500923076923076,0.6730769230769231
19.7,3.4698,0.3283333333333333
7.1,5.0771999999999995,0.11833333333333333
11.3,5.6058,0.18833333333333335
24.0,13.638200000000001,0.4
11.3,2.7460000000000004,0.6277777777777778
15.6,29.5496,0.26
27.0,2.5156,0.45
36.2,2.324,0.6033333333333334
26.8,0.8334,0.44666666666666666
18.0,5.1484000000000005,0.3
3.6,21.3756,0.060000000000000005
20.8,9.866800000000001,0.3466666666666667
32.8,0.573,0.5466666666666666
32.9,0.0,1.8277777777777777
36.8,0.0,1.8399999999999999
7.6,11.0572,0.12666666666666665
56.0,0.0,3.111111111111111
15.8,4.2719999999999985,0.8777777777777778
15.0,8.655199999999999,0.25
10.8,26.011599999999998,0.18000000000000002
9.8,3.0900000000000007,0.5444444444444445
22.2,0.6304,0.37
15.5,3.7871999999999995,0.25833333333333336
15.2,1.4954,0.2533333333333333
18.8,3.8689999999999998,0.31333333333333335
13.5,2.5379999999999985,0.75
13.6,1.822,0.7555555555555555
14.9,1.9280000000000008,0.8277777777777778
6.7,11.825999999999999,0.37222222222222223
14.9,4.399799999999999,0.24833333333333335
13.2,6.810600000000001,0.22
11.3,45.333,0.18833333333333335
10.6,7.1176,0.17666666666666667
14.3,11.729800000000001,0.23833333333333334
28.9,0.0,1.4449999999999998
16.0,2.3924,0.26666666666666666
11.0,4.622,0.18333333333333332
23.2,0.0,1.2888888888888888
23.0,1.4533999999999998,0.38333333333333336
21.7,2.5016,0.36166666666666664
9.8,10.3902,0.16333333333333336
16.4,0.8099999999999987,0.911111111111111
14.5,10.433,0.24166666666666667
8.6,8.695,0.14333333333333334
45.7,0.0,2.538888888888889
24.6,2.1206,0.41000000000000003
27.4,6.733,0.45666666666666667
26.9,3.473,0.4483333333333333
19.0,2.4564000000000004,0.31666666666666665
41.0,0.5130000000000001,0.6833333333333333
21.8,2.5736,0.36333333333333334
37.3,0.0,1.492
9.3,13.372,0.5166666666666667
16.9,2.551,0.2816666666666666
16.3,4.388599999999999,0.27166666666666667
39.8,0.0,2.211111111111111
17.8,18.302,0.2966666666666667
52.8,0.0,1.9555555555555555
41.0,0.0,1.2058823529411764
9.3,4.595999999999999,0.5166666666666667
16.0,1.3800000000000026,0.8888888888888888
17.3,0.33842105263157896,0.9105263157894737
41.0,0.8992,0.6833333333333333
38.7,0.0,1.935
16.2,8.3114,0.26999999999999996
48.0,0.0,2.6666666666666665
20.9,2.7074,0.34833333333333333
14.0,3.4617999999999998,0.23333333333333334
25.2,8.5476,0.42
18.3,0.0,1.0166666666666666
16.2,6.158799999999999,0.26999999999999996
15.1,1.6740000000000013,0.8388888888888889
38.1,0.0,2.1166666666666667
12.9,5.7176,0.215
8.4,10.922799999999999,0.14
14.2,18.8936,0.23666666666666666
48.0,0.0,2.6666666666666665
7.2,5.999999999999999,0.4
31.0,0.3566,0.5166666666666667
34.5,0.0,1.9166666666666667
14.5,4.0406,0.24166666666666667
30.7,0.0,1.4619047619047618
58.9,0.0,3.272222222222222
